/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 B,72708081-D78E-489B-9C23-B5C30AE6B543
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 C,6155025A-9A77-494C-BB03-E8CA26BAC105
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 D,6B40FFFA-ED89-44D7-9F7B-1F8F21CB9564
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 E,99966DD2-E493-4BB0-8098-970BD01DD646
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 A,682408EE-3B9D-47A9-A8DE-480D79BA62E9
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 B,13B3CBFC-8006-40B5-9F79-7B59DC7CFD7F
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 C,DDE3C017-7DDD-43A0-BD45-A605665A97C5
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 D,338E3F8D-4D0F-4696-BD2A-06E8BD017D12
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 04 E,BFFBD7EB-C7C6-483C-BD2F-5D4126C608CC
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 A,80BD2342-D6A4-41F5-A69A-197CCE60E71A
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 B,340BE11A-BB60-47D2-8BD5-4F3767B633B6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 C,9316E4C2-B719-40EA-B77A-4695C7F9BCE1
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 D,5E0A03CB-5656-4E5B-B234-8B2C91FD4162
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 05 E,08F9BDE2-199B-4742-BF09-A27A6A8196B6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 A,D90A7B6E-0DE9-4B64-8FD1-035197A3FE56
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 B,E30BC551-6A59-4FFD-9F4C-AA0D2F697067
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 C,160A524E-FC3C-46DA-A049-88833BCA75C3
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 D,A8213590-1A1F-4BA9-AA2E-6EB10FA80F20
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 06 E,4F92AA5E-1197-4D52-B9AC-D065C5EAD4F9
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 07 A,5AB012E2-5845-42B3-9397-FEDA708796C6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 07 B,3A167C8B-7236-4EAD-A1C2-7823CC799A6D
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 07 C,C3436683-38B7-49AD-8CDD-90102267D05D
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 07 D,0D40D1A1-93E3-45B5-A7BC-E4FF7FF86B9A
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 07 E,E3159662-E5AF-4B19-A71D-118449425D62
